Owner,Latitude,Longitude
Company4,45.6144245,-122.3827083
Company2,45.59144114,-122.4385086
Company5,45.59683539,-122.4929293
Company2,45.59683539,-122.4929293
Company2,45.67335914,-122.5378322
Company2,45.6725389,-122.5458313
Company2,45.63369074,-122.6659468
Company1,45.65625227,-122.6358854
Company2,45.65625227,-122.6358854
Company2,45.69308886,-122.6411062
Company2,45.69308886,-122.6411062
Company4,45.92815762,-122.5616238
Company7,45.88656554,-122.5141226
Company5,45.65054553,-122.6114276
Company2,45.7591467,-122.4502057
Company2,45.70222965,-122.5446814
Company4,45.59615367,-122.2740207
Company2,45.7215853,-122.6204549
Company2,45.6864909,-122.4934938
Company2,45.58207651,-122.3323062
Company4,45.58207651,-122.3323062
Company5,45.64154482,-122.6156675
Company2,45.86142283,-122.7134226
Company2,45.74808946,-122.5474257
Company2,45.74808946,-122.5474257
Company2,45.61547255,-122.5898606
Company2,45.57900999,-122.4336585
Company4,45.57900999,-122.4336585
Company4,45.92136753,-122.6732029
Company2,45.75103198,-122.733526
Company2,45.78158709,-122.530753
Company5,45.64419477,-122.6085866
Company2,45.64419477,-122.6085866
Company2,45.61279174,-122.4073621
Company4,45.61279174,-122.4073621
Company4,45.61279174,-122.4073621
Company2,45.75460639,-122.672943
Company4,45.67176395,-122.3719982
Company2,45.76937789,-122.6483197
Company2,45.84719261,-122.6697708
Company2,45.69284628,-122.6722503
Company3,45.75024494,-122.5475255
Company2,45.58363785,-122.3554108
Company2,45.66269498,-122.5488205
Company2,45.82298379,-122.6771652
Company2,45.63523731,-122.6406326
Company2,45.65026662,-122.5280733
Company2,45.69694145,-122.5991279
Company2,45.71174174,-122.5371877
Company2,45.85989257,-122.6759616
Company2,45.85989257,-122.6759616
Company4,45.89697705,-122.7218156
Company4,45.60666583,-122.4042899
Company2,45.60666583,-122.4042899
Company4,45.59813925,-122.3228153
Company2,45.77479766,-122.5984466
Company2,45.61610569,-122.5141921
Company4,45.59479791,-122.3418706
Company5,45.66809287,-122.5862043
Company2,45.66809287,-122.5862043
Company4,45.92769669,-122.6465525
Company4,45.59068395,-122.4126465
Company2,45.59068395,-122.4126465
Company2,45.75094313,-122.5839599
Company2,45.70641708,-122.6503988
Company2,45.65843274,-122.6223727
Company2,45.60495014,-122.5704109
Company4,45.58692204,-122.4064517
Company2,45.60727705,-122.3261632
Company2,45.6729788,-122.4560887
Company2,45.64541812,-122.3948924
Company2,45.76520861,-122.6410495
Company4,45.59852692,-122.3405642
Company2,45.75597727,-122.64056
Company2,45.64305999,-122.5215563
Company4,45.62568465,-122.2839666
Company2,45.72213238,-122.6153371
Company2,45.64670131,-122.50985
Company5,45.61683605,-122.5044118
Company8,45.61683605,-122.5044118
Company2,45.71697476,-122.637777
Company2,45.70414353,-122.6159179
Company2,45.7017413,-122.6517307
Company4,45.63023919,-122.3889214
Company2,45.77277589,-122.5352549
Company2,45.63090307,-122.603722
Company2,45.6205713,-122.3823184
Company4,45.61145457,-122.3927752
Company2,45.61145457,-122.3927752
Company2,45.69367219,-122.5014925
Company2,45.79917857,-122.5088025
Company2,45.7049055,-122.4764422
Company4,45.58981969,-122.405679
Company2,45.58981969,-122.405679
Company2,45.79099412,-122.6625988
Company2,45.80081344,-122.5166302
Company2,45.69544017,-122.612909
Company2,45.70028867,-122.6155719
Company4,45.59059489,-122.3965855
Company2,45.58404976,-122.3620128
Company4,45.57800867,-122.3235723
Company2,45.70723351,-122.6814368
Company4,45.58389903,-122.3287413
Company2,45.66473136,-122.669346
Company1,45.65025731,-122.6920235
Company2,45.62066559,-122.3934054
Company2,45.8048346,-122.715528
Company4,45.59254688,-122.4154537
Company4,45.57918389,-122.3238063
Company2,45.62770394,-122.3802371
Company4,45.62770394,-122.3802371
Company2,45.6822643,-122.5805777
Company2,45.70045155,-122.5991212
Company4,45.58097093,-122.4339044
Company2,45.71125615,-122.6881612
Company2,45.73738817,-122.5307758
Company4,45.58263522,-122.3551936
Company4,45.58124698,-122.3486683
Company2,45.67260248,-122.6951214
Company2,45.62345167,-122.4074702
Company4,45.62345167,-122.4074702
Company2,45.66133392,-122.6328267
Company2,45.64654431,-122.6596055
Company2,45.78094112,-122.5230471
Company4,45.59338173,-122.4191064
Company2,45.59338173,-122.4191064
Company2,45.71801639,-122.6405512
Company2,45.77990187,-122.5844967
Company2,45.73970165,-122.5999062
Company2,45.81938235,-122.7156509
Company2,45.64197155,-122.6165699
Company4,45.9216195,-122.7141786
Company2,45.69042426,-122.6154086
Company2,45.75438803,-122.664657
Company2,45.72790949,-122.6923819
Company5,45.62799502,-122.5783734
Company2,45.62799502,-122.5783734
Company2,45.61920419,-122.5623306
Company2,45.64021864,-122.6206812
Company2,45.67401382,-122.6596368
Company2,45.67317925,-122.5210175
Company2,45.62583442,-122.6044715
Company4,45.61498749,-122.2505737
Company4,45.58859257,-122.3166221
Company2,45.70161865,-122.6679489
Company2,45.73679819,-122.6046512
Company2,45.70023332,-122.5529172
Company2,45.7948598,-122.600131
Company2,45.68468917,-122.6356222
Company1,45.61803496,-122.5285697
Company2,45.61803496,-122.5285697
Company4,45.60808877,-122.3199768
Company2,45.74420256,-122.6410849
Company2,45.61196969,-122.5974657
Company2,45.67491923,-122.6838453
Company2,45.6263665,-122.671474
Company2,45.66792711,-122.5758396
Company2,45.66942935,-122.6384367
Company4,45.58372254,-122.4281154
Company2,45.58372254,-122.4281154
Company2,45.6587754,-122.6696444
Company4,45.91819843,-122.7120576
Company4,45.91819843,-122.7120576
Company2,45.66832591,-122.5909389
Company4,45.9316319,-122.6856381
Company2,45.71033078,-122.6927285
Company2,45.7037091,-122.6706503
Company2,45.66089054,-122.6843208
Company2,45.73673893,-122.4959339
Company2,45.79897921,-122.5453699
Company2,45.77101821,-122.6617444
Company2,45.71140145,-122.6099773
Company4,45.58887542,-122.3503219
Company2,45.63802218,-122.6770581
Company4,45.59253871,-122.416562
Company2,45.8462007,-122.6690442
Company2,45.74017712,-122.5997238
Company2,45.67447418,-122.5527221
Company5,45.68603772,-122.6024486
Company2,45.66785006,-122.601042
Company2,45.77996808,-122.6470814
Company2,45.64523186,-122.5713164
Company2,45.60964955,-122.5853257
Company4,45.59411546,-122.4133603
Company5,45.66886617,-122.599268
Company8,45.66886617,-122.599268
Company2,45.62093432,-122.5450503
Company5,45.60683749,-122.4920131
Company2,45.59455668,-122.4033463
Company2,45.66584187,-122.5726385
Company5,45.66584187,-122.5726385
Company2,45.58322786,-122.3684763
Company2,45.63076359,-122.6804812
Company2,45.7047991,-122.676711
Company7,45.93970118,-122.3561413
Company2,45.67196909,-122.6435419
Company5,45.65069308,-122.6023821
Company2,45.63982011,-122.635069
Company4,45.57674898,-122.3348819
Company2,45.57674898,-122.3348819
Company8,45.62947144,-122.6739106
Company2,45.62947144,-122.6739106
Company5,45.62957747,-122.5783938
Company2,45.62957747,-122.5783938
Company2,45.77771444,-122.6564889
Company2,45.654094,-122.3726179
Company8,45.67490213,-122.5527217
Company2,45.58818408,-122.4038633
Company4,45.6241261,-122.3878525
Company2,45.64208404,-122.4812267
Company2,45.67114358,-122.4525411
Company2,45.64652497,-122.5071166
Company4,45.58518853,-122.4158499
Company2,45.57920053,-122.3552768
Company4,45.92658063,-122.6574637
Company4,45.58316539,-122.3527093
Company2,45.58316539,-122.3527093
Company2,45.65441531,-122.6313736
Company4,45.57908155,-122.4323831
Company2,45.57908155,-122.4323831
Company2,45.77121451,-122.5373827
Company2,45.62918352,-122.5649407
Company2,45.68033209,-122.5256288
Company4,45.68057904,-122.341606
Company4,45.64322702,-122.4252659
Company2,45.66717702,-122.6678829
Company2,45.63868932,-122.6833493
Company8,45.66554119,-122.5578776
Company2,45.76775193,-122.5579109
Company2,45.67188471,-122.489666
Company2,45.8054034,-122.5998645
Company2,45.7950145,-122.5336613
Company4,45.57738117,-122.2787398
Company2,45.58846237,-122.3989018
Company4,45.58859596,-122.3795847
Company2,45.70861096,-122.5188994
Company2,45.62859971,-122.6161656
Company4,45.92504929,-122.6419797
Company4,45.61776989,-122.3696438
Company2,45.58282529,-122.3648753
Company2,45.71841239,-122.5979723
Company2,45.67277883,-122.6351876
Company2,45.62120923,-122.4879003
Company2,45.62120923,-122.4879003
Company5,45.65816701,-122.5745011
Company4,45.90401507,-122.7361765
Company4,45.90401507,-122.7361765
Company2,45.6928519,-122.6999783
Company2,45.64065657,-122.495516
Company2,45.7048905,-122.619714
Company2,45.76512828,-122.4865252
Company2,45.6428069,-122.5272454
Company2,45.76625881,-122.5511354
Company2,45.62362366,-122.352724
Company2,45.71850217,-122.7240463
Company2,45.71850217,-122.7240463
Company2,45.58898864,-122.3918444
Company4,45.65421264,-122.4046839
Company2,45.65421264,-122.4046839
Company2,45.58568382,-122.4256909
Company2,45.65544993,-122.5994286
Company2,45.64469044,-122.6575743
Company4,45.62390692,-122.2967845
Company2,45.69498268,-122.6689413
Company8,45.68299334,-122.5528252
Company2,45.76044283,-122.5481782
Company2,45.75884438,-122.5583548
Company4,45.93824807,-122.5701467
Company2,45.62937624,-122.575923
Company2,45.66573092,-122.6344293
Company4,45.59679027,-122.2900722
Company2,45.67402953,-122.5457087
Company2,45.65463005,-122.5410127
Company7,45.87392306,-122.6072279
Company5,45.6673132,-122.5529916
Company2,45.6673132,-122.5529916
Company2,45.6989388,-122.5565712
Company2,45.62253538,-122.5850249
Company2,45.5921697,-122.3896227
Company4,45.5921697,-122.3896227
Company2,45.79555517,-122.5277835
Company2,45.61893297,-122.3526504
Company4,45.61893297,-122.3526504
Company2,45.62540707,-122.5653637
Company8,45.62540707,-122.5653637
Company2,45.66914244,-122.505732
Company2,45.62089206,-122.563868
Company2,45.75125014,-122.5683447
Company2,45.63212874,-122.6396482
Company2,45.62298583,-122.5466908
Company2,45.77194156,-122.6409873
Company2,45.58150409,-122.3322954
Company4,45.58586807,-122.3586495
Company2,45.57694087,-122.3218045
Company7,45.90775096,-122.4234773
Company2,45.63380309,-122.5517559
Company4,45.58819903,-122.3949635
Company2,45.62986966,-122.6304779
Company2,45.71693778,-122.5583515
Company2,45.6379758,-122.5967838
Company2,45.64785197,-122.6536449
Company2,45.69310518,-122.6390696
Company2,45.5912678,-122.3941231
Company2,45.61840263,-122.6597009
Company2,45.86462878,-122.672113
Company2,45.69192621,-122.5764658
Company4,45.65988737,-122.3647293
Company2,45.65988737,-122.3647293
Company4,45.65988737,-122.3647293
Company2,45.69354348,-122.6307284
Company5,45.6427715,-122.5475403
Company4,45.58904983,-122.3995239
Company2,45.58904983,-122.3995239
Company2,45.66618522,-122.5798214
Company2,45.64469263,-122.6821926
Company2,45.61654702,-122.5869551
Company4,45.90564454,-122.7353162
Company4,45.58196151,-122.3553917
Company2,45.76082915,-122.557964
Company2,45.73539407,-122.6821973
Company2,45.61444459,-122.6020644
Company2,45.57990174,-122.4547307
Company2,45.75799748,-122.6204376
Company2,45.66140692,-122.5734872
Company8,45.66140692,-122.5734872
Company2,45.62385598,-122.6178764
Company2,45.68700819,-122.6489825
Company2,45.66651846,-122.6224336
Company4,45.57971301,-122.3548483
Company2,45.64610721,-122.6494898
Company2,45.73950485,-122.7335226
Company2,45.72218396,-122.6108471
Company4,45.9314019,-122.680116
Company2,45.62947433,-122.3632574
Company2,45.6428291,-122.6548584
Company2,45.69993583,-122.4702911
Company2,45.80122001,-122.5269364
Company2,45.79933669,-122.5112941
Company5,45.6678335,-122.6050939
Company2,45.6678335,-122.6050939
Company5,45.650527,-122.609346
Company2,45.650527,-122.609346
Company2,45.6262875,-122.6469685
Company4,45.58061605,-122.3676805
Company2,45.58061605,-122.3676805
Company4,45.58061605,-122.3676805
Company4,45.59266342,-122.3893254
Company2,45.64305123,-122.5713051
Company2,45.9021803,-122.6465701
Company2,45.67671997,-122.6873876
Company2,45.81261769,-122.5224583
Company2,45.73685211,-122.5991443
Company4,45.61596924,-122.3501063
Company2,45.65278389,-122.5855635
Company8,45.65278389,-122.5855635
Company2,45.81232368,-122.6681098
Company2,45.76460537,-122.7009377
Company2,45.58177698,-122.3865288
Company2,45.61063056,-122.3898227
Company4,45.61063056,-122.3898227
Company2,45.64461044,-122.6088873
Company4,45.66699198,-122.3883265
Company4,45.66514085,-122.3912264
Company4,45.66514085,-122.3912264
Company2,45.66514085,-122.3912264
Company7,45.90760178,-122.4265977
Company2,45.76014479,-122.4450457
Company2,45.64182478,-122.6795625
Company2,45.61670394,-122.3527129
Company4,45.61670394,-122.3527129
Company5,45.67057649,-122.6364251
Company2,45.58398612,-122.3721521
Company2,45.65347497,-122.6242269
Company2,45.76708817,-122.7120361
Company2,45.72974446,-122.6923513
Company2,45.65763417,-122.3698255
Company2,45.69240835,-122.5396678
Company2,45.59259928,-122.3301731
Company2,45.61953494,-122.5856318
Company4,45.63980035,-122.3872839
Company2,45.78520884,-122.5272836
Company2,45.79592673,-122.486343
Company2,45.74879935,-122.723171
Company4,45.63477584,-122.3880431
Company2,45.63477584,-122.3880431
Company2,45.65032307,-122.6197287
Company2,45.79817546,-122.6050937
Company4,45.61128077,-122.3827626
Company2,45.65247198,-122.6046598
Company2,45.65810862,-122.5769586
Company5,45.65810862,-122.5769586
Company2,45.79961208,-122.4957584
Company2,45.76776476,-122.5582226
Company2,45.76512732,-122.6584299
Company2,45.68613526,-122.6210026
Company2,45.66803904,-122.6049462
Company2,45.63004458,-122.5649572
Company2,45.6576368,-122.6044762
Company2,45.79603399,-122.5794795
Company2,45.69779235,-122.5832313
Company4,45.92688132,-122.6932056
Company2,45.61131119,-122.5931352
Company2,45.58759422,-122.4261522
Company4,45.58759422,-122.4261522
Company2,45.75064691,-122.6512047
Company4,45.57997704,-122.3619748
Company2,45.69958731,-122.6587995
Company2,45.70501473,-122.4660289
Company3,45.71849788,-122.5527609
Company4,45.57855095,-122.3509575
Company2,45.71649971,-122.594041
Company4,45.58356175,-122.3934845
Company2,45.58356175,-122.3934845
Company2,45.70131058,-122.7031653
Company2,45.66689525,-122.6596352
Company2,45.6932468,-122.5586265
Company2,45.73602642,-122.5032705
Company4,45.61711167,-122.2503822
Company2,45.63373614,-122.6355326
Company4,45.58647628,-122.4020577
Company2,45.58647628,-122.4020577
Company2,45.70615672,-122.6624134
Company4,45.58594076,-122.3756856
Company2,45.69654725,-122.6307102
Company2,45.67501629,-122.6275327
Company2,45.69162127,-122.6553281
Company4,45.64617389,-122.3814542
Company2,45.58001874,-122.3670767
Company4,45.58001874,-122.3670767
Company2,45.69752514,-122.6978154
Company7,45.87432282,-122.6081992
Company2,45.69458965,-122.5449035
Company2,45.80281292,-122.5329409
Company2,45.68922322,-122.6566623
Company2,45.59067594,-122.4140697
Company2,45.72627036,-122.692358
Company2,45.59254447,-122.4378632
Company4,45.59254447,-122.4378632
Company2,45.65203719,-122.6291387
Company2,45.87396284,-122.7024685
Company4,45.92544995,-122.6411403
Company2,45.78057592,-122.5509433
Company8,45.68237696,-122.552829
Company2,45.58079783,-122.3440654
Company4,45.58079783,-122.3440654
Company2,45.70407341,-122.6089704
Company2,45.66369846,-122.469082
Company4,45.59094915,-122.3453601
Company2,45.58345032,-122.3713156
Company2,45.61066922,-122.5807324
Company2,45.71996448,-122.5995857
Company2,45.62390644,-122.3824638
Company2,45.62224595,-122.585371
Company4,45.57176231,-122.341762
Company4,45.92227178,-122.6593064
Company2,45.70943492,-122.7109214
Company2,45.82097805,-122.7479431
Company2,45.67184528,-122.4627906
Company2,45.7000624,-122.6851529
Company4,45.63878492,-122.4349054
Company1,45.65836626,-122.6358696
Company2,45.65836626,-122.6358696
Company2,45.79439032,-122.620311
Company2,45.76519333,-122.6461062
Company2,45.77066066,-122.6002477
Company2,45.8035708,-122.535851
Company2,45.63476781,-122.5576069
Company7,45.90284031,-122.4535419
Company2,45.6250881,-122.4764783
Company2,45.63419492,-122.6688221
Company2,45.79584369,-122.5369502
Company2,45.79584369,-122.5369502
Company2,45.68178409,-122.629179
Company2,45.58995291,-122.4083875
Company2,45.75028262,-122.7014502
Company4,45.65437928,-122.4178508
Company2,45.65099948,-122.6629792
Company2,45.68262234,-122.6345017
Company4,45.58878195,-122.399239
Company2,45.57103248,-122.3433061
Company4,45.57103248,-122.3433061
Company4,45.57441301,-122.3504617
Company2,45.67227088,-122.455824
Company2,45.72224204,-122.6194615
Company4,45.62617045,-122.3082792
Company6,45.86696114,-122.4013301
Company2,45.75319627,-122.6766059
Company8,45.62841768,-122.5418442
Company4,45.59322229,-122.4056733
Company2,45.59322229,-122.4056733
Company4,45.58183363,-122.4323105
Company2,45.70480372,-122.6098541
Company2,45.70387487,-122.6078919
Company4,45.64109262,-122.414803
Company2,45.64109262,-122.414803
Company4,45.64215327,-122.429044
Company4,45.64215327,-122.429044
Company2,45.64673492,-122.5148691
Company2,45.61021666,-122.5731107
Company4,45.57920572,-122.3558619
Company2,45.57920572,-122.3558619
Company2,45.64217581,-122.6795685
Company2,45.70678597,-122.6928446
Company2,45.70780181,-122.6187787
Company4,45.61132919,-122.3055063
